name,phone,address,website,rating,user_ratings_total
"Duran Inşaat & Emlak","","Akıncılar, Fevzi Paşa Cd. No:9, Ödemiş","https://duran-insaat.sahibinden.com/",4.8,5
"Unal HSH Real Estate","(0232) 544 94 20","Akıncılar, İnceoğlu Sk. No:5, Ödemiş","",4,4
"EN PLUS GAYRİMENKUL DANIŞMANLIĞI","0530 122 75 09","İnönü, Sefa Sk. No:14 D:B, Ödemiş","https://www.hepsiemlak.com/emlak-ofisi/en-plus-gayrimenkul-139656","",""
"Taş Oba Inşaat Ve Emlak Ofisi","","Akıncılar, Kültür Cd. No:2, Ödemiş","","",""
"VESTA G.Y.O GAYRİMENKUL","(0232) 544 00 44","Atatürk, Ulus Meydanı No:49, Ödemiş","",1,1
"Oğuz Özkoç Gayrimenkul Danışmanlığı","0533 650 01 82","Mesut Apartmanı, İnönü, Saraçoğlu Cd. No:47/1, Ödemiş","http://oguzozkocgayrimenkuldanismanligi.com/",5,1
"VİP GAYRİMENKUL ÖDEMİŞ","0533 350 48 83","Akıncılar, Kültür Cd. 12 a, Ödemiş","","",""
"ATAŞ GAYRİMENKUL","0507 461 40 14","Akıncılar, Fevzi Paşa Cd. 54/B, Ödemiş","","",""
"Meltem Emlak Ofisi","","Akıncılar, İnceoğlu Sk. No:26, Ödemiş","","",""
"Uzunoğlu İnşaat","(0232) 440 08 46","Zafer, Gülten Sk. no 2, Ödemiş","",4.5,2
"Duru Emlak Ofisi","","Akıncılar, Fevzi Paşa Cd. No:38, Ödemiş","","",""
"Nif Emlak Ofisi","(0232) 545 63 57","Akıncılar, Şair Eşref Sk. 14b, Ödemiş","","",""
"Elit Emlak","0542 848 80 53","Akıncılar, Hürriyet Cd. No: 16/C, Ödemiş","","",""
"Yasin Emlak Bürosu","","Akıncılar, İnceoğlu Sk. No:2, Ödemiş","","",""
"Ata Emlak Ofisi","","Akıncılar, Basın Sk No:2, Ödemiş","","",""
"Saray Emlak Ofisi","","Akıncılar, İnceoğlu Sk. No:3, Ödemiş","","",""
"zümrüt emlak","0507 334 99 08","Akıncılar, Hürriyet Cd. 18 z/15, Ödemiş","","",""
"Hekim Düğüm Emlak","(0232) 509 29 28","no:15, Ulus Meydanı","","",""
"Efe Emlak Ofisi","","Umurbey, Neyzen Sencer Derya Sk, Ödemiş","","",""
"Akgun Emlak","(0232) 544 05 90","Zafer, Ödemiş","","",""
"Çınar Yapı Gayrimenkul","0531 396 99 99","Akıncılar, Fevzi Paşa Cd. no: 30/A, Ödemiş","","",""
"ELİT EMLAK & TAPU TAKİP","0531 396 99 99","Akıncılar, Fevzi Paşa Cd. 40 A, Ödemiş","","",""
"Yatırım Gayrimenkul","0507 303 47 79","Akıncılar, İnceoğlu Sk. no:9, Ödemiş","","",""
"Modern Yapı Kiraz","(0232) 572 21 00","Ceritler, Çolak İbrahim Cd. no 39, Kiraz","",5,1
"Kiraz Gayrimenkul","0544 607 27 76","İstiklal, Çolak İbrahim Cd. No:3, Kiraz","",5,1
"Meta Yapı Gayrimenkul","0538 417 35 00","İstiklal, Gündoğdu Sk. no:8/1, Kiraz","https://metayapigayrimenkul.com/","",""
"Serkay Otomotiv & Emlak","","Cumhuriyet, Kiraz","","",""
